locale is "es_ES.UTF-8"
locale charset is "UTF-8"
locale is "es_ES.UTF-8"
locale charset is "UTF-8"
1> 2> Name	Owner	Object_type
GC_CalculoComisionJefeRegional	dbo	stored procedure
GC_CalculoComisionJefeRrgional	dbo	stored procedure
GC_CalculoComisionJefeVentas	dbo	stored procedure
GC_ComboJefesMantencion	dbo	stored procedure
GC_ListaEmpresaComision	dbo	stored procedure
GC_ReliquidaEjeVentas	dbo	stored procedure
GC_ReliquidaEjeVentas_v2	dbo	stored procedure
GC_ReliquidaJefeRegion	dbo	stored procedure
GC_ReliquidaJefeVentas	dbo	stored procedure
GC_VerJefeMantencion	dbo	stored procedure
GCAcumuladoEjeVenta_v2	dbo	stored procedure
GeneraCuponEmpTradicional	dbo	stored procedure
GeneraResumenReembolsos	dbo	stored procedure
GeneratePivotQuery	dbo	stored procedure
Ges001SrvInfGesAdherentesCarteraCC	dbo	stored procedure
Ges001SrvInfGesAdherentesCotizantes	dbo	stored procedure
Ges001SrvInfGesAdherentesEliminados	dbo	stored procedure
Ges001SrvInfGesAdherentesEliminadosCC	dbo	stored procedure
Ges001SrvInfGesAdherentesIngresados	dbo	stored procedure
Ges001SrvInfGesAdherentesIngresadosCC	dbo	stored procedure
Ges001SrvInfGesAdherentesMorosos	dbo	stored procedure
Ges001SrvInfGesAdherentesReIngresados	dbo	stored procedure
Ges001SrvInfGesAdherentesReIngresadosCC	dbo	stored procedure
Ges001SrvInfGesAdherentesReparo	dbo	stored procedure
Ges001SrvInfGesAdherentesVigentes	dbo	stored procedure
Ges001SrvInfGesBenefBloqueadosCC	dbo	stored procedure
Ges001SrvInfGesCargasCarteraCC	dbo	stored procedure
Ges001SrvInfGesCargasEliminadas	dbo	stored procedure
Ges001SrvInfGesCargasEliminadasCC	dbo	stored procedure
Ges001SrvInfGesCargasEspeciales	dbo	stored procedure
Ges001SrvInfGesCargasEspecialesCC	dbo	stored procedure
Ges001SrvInfGesCargasIngresadas	dbo	stored procedure
Ges001SrvInfGesCargasIngresadasCC	dbo	stored procedure
Ges001SrvInfGesCargasNormales	dbo	stored procedure
Ges001SrvInfGesCargasNormalesCC	dbo	stored procedure
Ges001SrvInfGesCargasReIngresadas	dbo	stored procedure
Ges001SrvInfGesCargasREIngresadasCC	dbo	stored procedure
Ges001SrvInfGesCargasReparoCC	dbo	stored procedure
Ges001SrvInfGesCargasTotal	dbo	stored procedure
Ges001SrvInfGesDetalleAdhIng	dbo	stored procedure
Ges001SrvInfGesDetalleAdhReIng	dbo	stored procedure
Ges001SrvInfGesDetalleEmpEli	dbo	stored procedure
Ges001SrvInfGesDetalleEmpIng	dbo	stored procedure
Ges001SrvInfGesEmpresasCarteraCC	dbo	stored procedure
Ges001SrvInfGesEmpresasCotizantesCC	dbo	stored procedure
Ges001SrvInfGesEmpresasEliminadas	dbo	stored procedure
Ges001SrvInfGesEmpresasEliminadasCC	dbo	stored procedure
Ges001SrvInfGesEmpresasIngresadas	dbo	stored procedure
Ges001SrvInfGesEmpresasIngresadasCC	dbo	stored procedure
Ges001SrvInfGesEmpresasMorosaCC	dbo	stored procedure
Ges001SrvInfGesEmpresasReIngresadas	dbo	stored procedure
Ges001SrvInfGesEmpresasReIngresadasCC	dbo	stored procedure
Ges001SrvInfGesEmpresasVigentes	dbo	stored procedure
Ges001SrvInfGesPoblacion	dbo	stored procedure
Ges100CmbPeriodos	dbo	stored procedure
Ges100DetallePeriodoSobres	dbo	stored procedure
Ges100DetallePeriodoSobresBonificados	dbo	stored procedure
Ges100DetallePeriodoSobresEscaneados	dbo	stored procedure
Ges100DetallePeriodoSobresIngresados	dbo	stored procedure
Ges100DetallePeriodoSobresIngresados_old	dbo	stored procedure
Ges100DetallePeriodoSobresStock	dbo	stored procedure
Ges100DetallePeriodoSobresStock_TesT	dbo	stored procedure
Ges100FechasPeriodo	dbo	stored procedure
Ges100PeriodoActual	dbo	stored procedure
Ges100PeriodoBonificadoras	dbo	stored procedure
Ges100PeriodoBonificadorasAmb	dbo	stored procedure
Ges100PeriodoBonificadorasAmb_old	dbo	stored procedure
Ges100PeriodoBonificadorasPgm	dbo	stored procedure
Ges100PeriodoBonificadorasPgm_old	dbo	stored procedure
Ges100PeriodoEscaneadores_old	dbo	stored procedure
Ges100PeriodoSobresABonif	dbo	stored procedure
Ges100PeriodoSobresBonificados	dbo	stored procedure
Ges100PeriodoSobresBonificadosAmb	dbo	stored procedure
Ges100PeriodoSobresBonificadosPgm	dbo	stored procedure
Ges100PeriodoSobresEscaneados	dbo	stored procedure
Ges100PeriodoSobresEscaneadosSinGuia	dbo	stored procedure
Ges100PeriodoSobresEscaneadosSinGuia_bak	dbo	stored procedure
Ges100PeriodoSobresEscaneadosSinGuia_test	dbo	stored procedure
Ges100PeriodoSobresEscaneadosSinGuia_test2	dbo	stored procedure
Ges100PeriodoSobresIngresados	dbo	stored procedure
Ges100PeriodoSobresRechazados	dbo	stored procedure
Ges100PeriodoTotalEscaneadores	dbo	stored procedure
Ges100SobreStockDiaAnterior	dbo	stored procedure
Ges100SobreStockTotalDiaAnterior	dbo	stored procedure
GesModuloAlexis	dbo	stored procedure
Gest001SrvCargaAcuPeriodo	dbo	stored procedure
Gest001SrvCargaBeneficicios	dbo	stored procedure
Gest001SrvCargaBeneficicios_RESP	dbo	stored procedure
Gest001SrvCargaBeneficicios_RESP2	dbo	stored procedure
Gest001SrvCargaCotizaciones	dbo	stored procedure
Gest001SrvCargaRegistros	dbo	stored procedure
Gest001SrvConciliacionCartera	dbo	stored procedure
Gest001SrvConciliacionCartera_OLD	dbo	stored procedure
Gest001SrvConciliacionCartera_RESP	dbo	stored procedure
Gest001SrvConciliacionCarteraOLD	dbo	stored procedure
Gest001SrvCreacionEmpresasGestion	dbo	stored procedure
Gest001SrvIngresoItem1001	dbo	stored procedure
Gest001SrvIngresoItem1002	dbo	stored procedure
Gest001SrvIngresoItem1003	dbo	stored procedure
Gest001SrvIngresoItem1005	dbo	stored procedure
Gest001SrvIngresoItem2001	dbo	stored procedure
Gest001SrvIngresoItem2002	dbo	stored procedure
Gest001SrvIngresoItem2003	dbo	stored procedure
Gest001SrvLenarItems999_1	dbo	stored procedure
Gest001SrvLlamarProcedimientos	dbo	stored procedure
Gest001SrvLlamarProcedimientosEsp	dbo	stored procedure
Gest001SrvLlenarListado	dbo	stored procedure
Gest001SrvLlenarListadoUni	dbo	stored procedure
Gest001SrvPreciosUnitarios	dbo	stored procedure
Gest001SrvProcesoAporteEspecial	dbo	stored procedure
Gest010SrvBonificacionesCSL	dbo	stored procedure
Gest010SrvCapitadosDental	dbo	stored procedure
Gest010SrvCuadreContable	dbo	stored procedure
Gest010SrvDentalesSERMED	dbo	stored procedure
Gest010SrvDistribucionAportes	dbo	stored procedure
Gest010SrvEliminacionEmpxCC	dbo	stored procedure
Gest010SrvEliminacionporEjecutivo	dbo	stored procedure
Gest010SrvEliminadoAdherentesxCC	dbo	stored procedure
Gest010SrvIngresoAdherentesxCC	dbo	stored procedure
Gest010SrvIngresoEmpxCC	dbo	stored procedure
Gest010SrvIngresosporEjecutivo	dbo	stored procedure
Gest010SrvMostrarProceso	dbo	stored procedure
Gest010SrvPoblacionActiva	dbo	stored procedure
Gest010SrvProcesoC800Adelco	dbo	stored procedure
Gest010SrvProcesoC800Camara	dbo	stored procedure
Gest010SrvProcesoC800CIEC	dbo	stored procedure
Gest010SrvProcesoC800COLPROF	dbo	stored procedure
Gest010SrvProcesoC800CORREOS	dbo	stored procedure
Gest010SrvProcesoC800INTER	dbo	stored procedure
Gest010SrvProcesoC800MONTSERRAT	dbo	stored procedure
Gest010SrvProcesoC800MUTUAS	dbo	stored procedure
Gest010SrvProcesoC800OTROS	dbo	stored procedure
Gest010SrvProcesoC800SOCOVESA	dbo	stored procedure
Gest010SrvProcesoSercoMed	dbo	stored procedure
Gest010SrvProcesoSercoMed_OLD	dbo	stored procedure
Gest010SrvTiposEmpresas	dbo	stored procedure
Glb100ActualizaMarcaColillaPM	dbo	stored procedure
Glb100ColillasAMarcar	dbo	stored procedure
Glb100SrvCmbPeriodo	dbo	stored procedure
GlbSrv_CalcParidad	dbo	stored procedure
GlbSrv_ComboDivision	dbo	stored procedure
GlbSrv_ComboEmpresas	dbo	stored procedure
GlbSrv_ComboMonedas	dbo	stored procedure
GlbSrv_ComboNumProyectos	dbo	stored procedure
GlbSrv_ComboSucursalPro	dbo	stored procedure
GlbSrv_ComboTipoProyectos	dbo	stored procedure
GlbSrv_ComboUnidadAdm	dbo	stored procedure
GlbSrv_ComboUnidades	dbo	stored procedure
GlbSrv_FechaAhora	dbo	stored procedure
GlbSrv_LeeCentroCosto	dbo	stored procedure
GlbSrv_LeeConceptosImp	dbo	stored procedure
GlbSrv_LeeCuentas	dbo	stored procedure
GlbSrv_LeeDivision	dbo	stored procedure
GlbSrv_LeeEmpresa	dbo	stored procedure
GlbSrv_LeeRut	dbo	stored procedure
GlbSrv_LeeTauId	dbo	stored procedure
GlbSrv_LeeTipoProyecto	dbo	stored procedure
GlbSrvComboBancos	dbo	stored procedure
Gordito	dbo	stored procedure
Icom_CabeceraGrillaGastoTradicional	dbo	stored procedure
Icom_CabeceraGrillaGastoTradicionalResumen	dbo	stored procedure
Icom_DetalleCanalDistConvenio	dbo	stored procedure
Icom_DetalleCanalDistribucionConvenio	dbo	stored procedure
Icom_DetalleCanalDistribucionTradicional	dbo	stored procedure
Icom_DetalleCanalDistTradicional	dbo	stored procedure
Icom_DetalleGastosComercialConvenio	dbo	stored procedure
Icom_DetalleGastosComercialConvenioResumen	dbo	stored procedure
Icom_DetalleGastosComercialTradicional	dbo	stored procedure
Icom_DetalleGastosComercialTradicionalResumen	dbo	stored procedure
Icom_DetalleRechazoConvenio	dbo	stored procedure
Icom_DetalleRechazoTradicional	dbo	stored procedure
Imed_BonificaCargasSinRut	dbo	stored procedure
Imed_CantidadBonos	dbo	stored procedure
Imed_EliminaCertificaciones	dbo	stored procedure
Imed_Estadisticas	dbo	stored procedure
Imed_Estadisticas_CONFI	dbo	stored procedure
Imed_FinanAuditoria	dbo	stored procedure
Imed_Rutificacion	dbo	stored procedure
Imed_SrvActualizaDeducible	dbo	stored procedure
Imed_SrvAnulacion	dbo	stored procedure
Imed_SrvCalculaDeducible	dbo	stored procedure
Imed_SrvCertificacion	dbo	stored procedure
Imed_SrvCertificacion_ESP_RIMED	dbo	stored procedure
Imed_SrvCertificacionFPN	dbo	stored procedure
Imed_SrvCertificacionJCR	dbo	stored procedure
Imed_SrvConciliacion	dbo	stored procedure
Imed_SrvConciliacionFPN	dbo	stored procedure
Imed_SrvConciliacionJCR	dbo	stored procedure
Imed_SrvConfirmacion	dbo	stored procedure
Imed_SrvConfirmacion_OLD	dbo	stored procedure
Imed_SrvConfirmacion_PROCESA	dbo	stored procedure
Imed_SrvConfirmacionFPN	dbo	stored procedure
Imed_SrvGeneraBonoDesde_IMED_Bonificacion	dbo	stored procedure
Imed_SrvRebajaDeducible	dbo	stored procedure
Imed_TiempoTransacciones	dbo	stored procedure
Imed_XMLAuditoria	dbo	stored procedure
Imed_XMLCertificacion	dbo	stored procedure
Imed001DeleteDiaProceso	dbo	stored procedure
Imed001DeleteDiaProceso_CERTI	dbo	stored procedure
Imed001DeleteDiaProceso_CONFI	dbo	stored procedure
Imed001InsAudiAnulacion	dbo	stored procedure
Imed001InsAudiCertificacion	dbo	stored procedure
Imed001InsAudiCertificacion2	dbo	stored procedure
Imed001InsAudiConciliacion	dbo	stored procedure
Imed001InsAudiConfirmacion	dbo	stored procedure
Imed001SrvEstadisticaFaseII	dbo	stored procedure
Imed001SrvLeeAuditoria	dbo	stored procedure
Imed001SrvLeeAuditoria_CONFI	dbo	stored procedure
Imed001SrvLeeAuditoria_CONFI_20070115	dbo	stored procedure
Imed001SrvLeeAuditoria_CONFI_ERROR_SONDA	dbo	stored procedure
ImedMontoCero	dbo	stored procedure
ImedSrvCertificacionBeneficiario	dbo	stored procedure
IMedSrvValorAtencion	dbo	stored procedure
Ind100AcumuladoTiempoBonificacion	dbo	stored procedure
Ind100AcumuladoTiempoBonificacionDetalle	dbo	stored procedure
Ind100BonificacionesAmb	dbo	stored procedure
Ind100BonificacionesAmb_test	dbo	stored procedure
Ind100BonificacionesAmbFueraDet	dbo	stored procedure
Ind100BonificacionesAmbFueraDet_test	dbo	stored procedure
Ind100BonificacionesAmbFueraDetPer	dbo	stored procedure
Ind100BonificacionesAmbFueraMax	dbo	stored procedure
Ind100BonificacionesAmbFueraMax_test	dbo	stored procedure
Ind100BonificacionesAmbFueraMaxPer	dbo	stored procedure
Ind100BonificacionesAmbPer	dbo	stored procedure
Ind100BonificacionesAmbPlazo	dbo	stored procedure
Ind100BonificacionesAmbPlazoDet	dbo	stored procedure
Ind100BonificacionesAmbPlazoDet_test	dbo	stored procedure
Ind100BonificacionesAmbPlazoDetPer	dbo	stored procedure
Ind100BonificacionesAmbPlazoPer	dbo	stored procedure
Ind100BonificacionesPgm	dbo	stored procedure
Ind100BonificacionesPgm_test	dbo	stored procedure
Ind100BonificacionesPgmFueraDet	dbo	stored procedure
Ind100BonificacionesPgmFueraDet_test	dbo	stored procedure
Ind100BonificacionesPgmFueraMax	dbo	stored procedure
Ind100BonificacionesPgmFueraMax_test	dbo	stored procedure
Ind100BonificacionesPgmPer	dbo	stored procedure
Ind100BonificacionesPgmPlazoDet	dbo	stored procedure
Ind100BonificacionesPgmPlazoDet_test	dbo	stored procedure
Ind100BonificacionesPgmtest	dbo	stored procedure
Ind100BonificacionesTotales	dbo	stored procedure
Ind100CorrigeFechaRetiroAmb	dbo	stored procedure
Ind100CorrigeFechaRetiroPgm	dbo	stored procedure
Ind100SrvLeeAcumuladoAmb	dbo	stored procedure
Ind100SrvLeeAcumuladoPgm	dbo	stored procedure
Indicador_CargaDatosIndColillas	dbo	stored procedure
Indicador_CargaDatosIndColillasSuscritas	dbo	stored procedure
Indicador_ColillasPendientes	dbo	stored procedure
Indicador_ColillasPendientesDetalles	dbo	stored procedure
Indicador_ColillasProcAntesPlazo	dbo	stored procedure
Indicador_ColillasProcEnPlazo	dbo	stored procedure
Indicador_ColillasProcesadas	dbo	stored procedure
Indicador_ColillasProcesadas_opt	dbo	stored procedure
Indicador_ColillasProcMayorPlazo	dbo	stored procedure
Indicador_ColillasTiempoPromedio	dbo	stored procedure
Indicador_GralColillasProcAntesPlazo	dbo	stored procedure
Indicador_GralColillasProcEnPlazo	dbo	stored procedure
Indicador_GralColillasProcesadas	dbo	stored procedure
Indicador_GralColillasProcMayorPlazo	dbo	stored procedure
Indicador_GralTiempoColillasProc	dbo	stored procedure
Indicador_GralTiempoColillasProcAntesPlazo	dbo	stored procedure
Indicador_GralTiempoColillasProcDespPlazo	dbo	stored procedure
Indicador_GralTiempoColillasProcEnPlazo	dbo	stored procedure
Indicador_ObtieneColillasCerradas	dbo	stored procedure
Indicador_ReembolsosProcesados	dbo	stored procedure
Indicador_ReembolsosTiempoPromedio	dbo	stored procedure
Indicador_TiempoPromedioReem	dbo	stored procedure
IndicadoresEjecutivoMantencion_php	dbo	stored procedure
IndicadoresJefeMantencion_php	dbo	stored procedure
Indices_ColDiaPeriodoBonificadora	dbo	stored procedure
Indices_ColProcAntesPlazoPeriodo	dbo	stored procedure
Indices_ColProcColillasPendientes	dbo	stored procedure
Indices_ColProcEnPlazoPeriodo	dbo	stored procedure
Indices_ColProcesadasPeriodo	dbo	stored procedure
Indices_ColProcMayorPlazoPeriodo	dbo	stored procedure
Indices_ColTiempoProPeriodo	dbo	stored procedure
InformeGastosAporteEmpresas	dbo	stored procedure
InfVencimientosEmpConvenio	dbo	stored procedure
InsDatosFrmPagColillaCar	dbo	stored procedure
Insertar_Preexistencias_PHP	dbo	stored procedure
Integracion_BloqueoPlanesBenef	dbo	stored procedure
Integracion_CopiaBloqueoRegBenef	dbo	stored procedure
Integracion_InfIntegracionSermedVC	dbo	stored procedure
Integracion_InfJobBloqProcEsp	dbo	stored procedure
Integracion_MetricasRegistros	dbo	stored procedure
Integracion_UpdateAdherentes	dbo	stored procedure
Integracion_UpdateBeneficiarios	dbo	stored procedure
Integracion_UpdateCargas	dbo	stored procedure
Integracion_UpdateConvenio	dbo	stored procedure
Integracion_UpdatePlanesBeneficiariosCarga	dbo	stored procedure
Integracion_UpdatePlanesBeneficiariosTitular	dbo	stored procedure
IPAPRUEBA	dbo	stored procedure
IVR_Autoatendidas	dbo	stored procedure
IVR_FlujoLlamadas	dbo	stored procedure
IVR_InformeServicios	dbo	stored procedure
IVR_InformeServiciosValores	dbo	stored procedure
IVR_NivelServicio	dbo	stored procedure
JCRNEW	dbo	stored procedure
JmrCmbProcedures	dbo	stored procedure
Job_AgregaEmpConf	dbo	stored procedure
Job_BackBenefHabitat	dbo	stored procedure
Job_cantidadColillas_php	dbo	stored procedure
Job_CargaLogVentasOffLine	dbo	stored procedure
Job_ColDiaCerradasBonificadora	dbo	stored procedure
Job_ColDiaPeriodoBonificadora	dbo	stored procedure
Job_ColDiaPeriodoBonificadoraOld	dbo	stored procedure
Job_ColDiaProcBonificadora	dbo	stored procedure
Job_ColillasAPagoPorBanco	dbo	stored procedure
Job_ColProcAntesPlazoPeriodo	dbo	stored procedure
Job_ColProcColillasPendientes	dbo	stored procedure
Job_ColProcColillasPendientesOld	dbo	stored procedure
Job_ColProcEnPlazoPeriodo	dbo	stored procedure
Job_ColProcesadasPeriodo	dbo	stored procedure
Job_ColProcMayorPlazoPeriodo	dbo	stored procedure
Job_ColTiempoProPeriodo	dbo	stored procedure
Job_CorrigeFechaRetiro	dbo	stored procedure
Job_CorrigeFechasGuia	dbo	stored procedure
job_creaDatosIndicadoresServicios	dbo	stored procedure
Job_delegadosModulos_php	dbo	stored procedure
Job_DetalleColillasNoAsignadas	dbo	stored procedure
Job_FixTotalMtoBonifica	dbo	stored procedure
job_genera_data_reembolsos	dbo	stored procedure
job_genera_data_suscritas_pendientes	dbo	stored procedure
Job_generaDatosRBA_php	dbo	stored procedure
Job_GralColillasProcAntesPlazo	dbo	stored procedure
Job_GralColillasProcEnPlazo	dbo	stored procedure
Job_GralColillasProcMayorPlazo	dbo	stored procedure
Job_GralTiempoColillasProc	dbo	stored procedure
Job_GralTiempoColillasProcAntesPlazo	dbo	stored procedure
Job_GralTiempoColillasProcDespPlazo	dbo	stored procedure
Job_GralTiempoColillasProcEnPlazo	dbo	stored procedure
Job_Indicador_GralColillasProcesadas	dbo	stored procedure
Job_ReembolsosProcesados	dbo	stored procedure
Job_Sbe100RecTopSalBie	dbo	stored procedure
Job_SisGesAbreColReemDigit	dbo	stored procedure
Job_SisGesColCerDiaBonif	dbo	stored procedure
Job_TiempoReembolsos	dbo	stored procedure
Job_TotalColillasNoAsignadas	dbo	stored procedure
Job100BonificacionesAmbPer	dbo	stored procedure
Job100CargaDatosIndAcum	dbo	stored procedure
Job100CargaDatosIndAcumPer	dbo	stored procedure
Job100SrvCorrigeFechaNominaPago	dbo	stored procedure
Job100SrvIndBonifPer	dbo	stored procedure
JobMarcaBenefBienestar	dbo	stored procedure
Junio	dbo	stored procedure
LeeOrdenHospital	dbo	stored procedure
liberaSobre	dbo	stored procedure
LimpiaCartas	dbo	stored procedure
ListadoFPagoEmpresas	dbo	stored procedure
ListadoFPagoEmpresas_2	dbo	stored procedure
LlenarTablaCargos_AFP_HABITAT	dbo	stored procedure
MailPagos	dbo	stored procedure
Man001SrvEliminaSobreGuia	dbo	stored procedure
Mig001SrvAsignaCodigosModulo	dbo	stored procedure
Obtiene_ColillasProcAntesPlazo	dbo	stored procedure
Obtiene_ColillasProcEnPlazo	dbo	stored procedure
Obtiene_ColillasProcesadas	dbo	stored procedure
Obtiene_ColillasProcesadas_lop	dbo	stored procedure
Obtiene_ColillasProcesadas_opt	dbo	stored procedure
Obtiene_ColillasProcesadasResumen	dbo	stored procedure
Obtiene_ColillasProcMayorPlazo	dbo	stored procedure
Obtiene_ColillasTiempoPromedio	dbo	stored procedure
Obtiene_ReembolsosProcesados	dbo	stored procedure
Obtiene_ReembolsosTiempoPromedio	dbo	stored procedure
Old_cantidadColillas_php	dbo	stored procedure
Old_ColDiaCerradasBonificadora	dbo	stored procedure
Old_ColDiaPeriodoBonificadora	dbo	stored procedure
Old_ColDiaProcBonificadora	dbo	stored procedure
Old_ColProcAntesPlazoPeriodo	dbo	stored procedure
Old_ColProcColillasPendientes	dbo	stored procedure
Old_ColProcEnPlazoPeriodo	dbo	stored procedure
Old_ColProcesadasPeriodo	dbo	stored procedure
Old_ColProcMayorPlazoPeriodo	dbo	stored procedure
Old_ColTiempoProPeriodo	dbo	stored procedure
Old_GralColillasProcAntesPlazo	dbo	stored procedure
Old_GralColillasProcEnPlazo	dbo	stored procedure
Old_GralColillasProcMayorPlazo	dbo	stored procedure
Old_GralTiempoColillasProc	dbo	stored procedure
Old_GralTiempoColillasProcAntesPlazo	dbo	stored procedure
Old_GralTiempoColillasProcDespPlazo	dbo	stored procedure
Old_GralTiempoColillasProcEnPlazo	dbo	stored procedure
Old_Indicador_GralColillasProcesadas	dbo	stored procedure
Old_ReembolsosProcesados	dbo	stored procedure
Old_Sp_CantidadColillas_php	dbo	stored procedure
Old_TiempoReembolsos	dbo	stored procedure
PB_TimeTrans	dbo	stored procedure
Periodo	dbo	stored procedure
Pharma_ActualizaEstadoDocto	dbo	stored procedure
Pharma_ArchivoAsciiGenerico	dbo	stored procedure
Pharma_ArchivoAsciiSalcoBrand	dbo	stored procedure
Pharma_ArchivosDiarios	dbo	stored procedure
Pharma_AuditoriaDesarrollo	dbo	stored procedure
Pharma_CalculaMtoDoblePlan	dbo	stored procedure
Pharma_CorrigeMedicamentos	dbo	stored procedure
Pharma_CreaListaBeneficiario	dbo	stored procedure
Pharma_InformeGerencia	dbo	stored procedure
Pharma_InformeGerenciaDetallado	dbo	stored procedure
Pharma_InformeGerenciaDetalladoExcel	dbo	stored procedure
Pharma_InformeGerenciaExcel	dbo	stored procedure
Pharma_NumeroDoc	dbo	stored procedure
Pharma_ProcesosDiarios	dbo	stored procedure
Pharma_RetornaAuditoriaAcumulado	dbo	stored procedure
Pharma_RetornaAuditoriaDiaAnteriorMail	dbo	stored procedure
Pharma_RetornaAuditoriaDiaAnteriorMail_Batch	dbo	stored procedure
Pharma_RetornaAuditoriaMes	dbo	stored procedure
Pharma_SendbyFTP	dbo	stored procedure
Pharma_SrvAnulacion	dbo	stored procedure
Pharma_SrvAnulacion_test	dbo	stored procedure
Pharma_SrvAscii	dbo	stored procedure
Pharma_SrvAumentaTopes	dbo	stored procedure
Pharma_SrvCalculaDeducible	dbo	stored procedure
Pharma_SrvCalculaDeducible_test	dbo	stored procedure
Pharma_SrvCertificacion	dbo	stored procedure
Pharma_SrvCertificacion_20080407	dbo	stored procedure
Pharma_SrvCertificacion_test	dbo	stored procedure
Pharma_SrvCertificacion_TestDeducible	dbo	stored procedure
Pharma_SrvConfirmacion	dbo	stored procedure
Pharma_SrvConfirmacion_test	dbo	stored procedure
Pharma_SrvConfirmacionSinCert	dbo	stored procedure
Pharma_SrvConfirmacionSinCert_test	dbo	stored procedure
Pharma_SrvConfirmacionVariables	dbo	stored procedure
Pharma_SrvRebajaDeducible	dbo	stored procedure
Pharma_TotalBonificadoDia	dbo	stored procedure
Pharma_TotalVentasMes	dbo	stored procedure
Pharma_ValidaCodLista	dbo	stored procedure
Pharma_VentaTotalMensual	dbo	stored procedure
PHP001SrvReembolsosColilla	dbo	stored procedure
PHP001TotalMontoBonificacion	dbo	stored procedure
PHP002SrvEstadoReembolso	dbo	stored procedure
PHP002UsuarioReembolso	dbo	stored procedure
PHP201SrvInformeReembolso	dbo	stored procedure
PHP201SrvInformeReembolso_test	dbo	stored procedure
PhpPer_SegReemCarta	dbo	stored procedure
PhpPer_SegReemCarta_test	dbo	stored procedure
PhpPer_SegReemCartaFelix	dbo	stored procedure
pln_CopiaModulo	dbo	stored procedure
PortadaCuponera	dbo	stored procedure
PPAR_ADMINISTRADORAS_BUSCAR	dbo	stored procedure
PPAR_ADMINISTRADORAS_BUSCAR_ENTRE	dbo	stored procedure
PPAR_ADMINISTRADORAS_CREAR	dbo	stored procedure
PPAR_ADMINISTRADORAS_ELIMINAR	dbo	stored procedure
PPAR_ADMINISTRADORAS_MOD_ESTADO	dbo	stored procedure
PPAR_ADMINISTRADORAS_MODIFICAR	dbo	stored procedure
PPAR_ADMINISTRADORAS_TODOS_TRAER	dbo	stored procedure
PPAR_ADMINISTRADORAS_TRAER	dbo	stored procedure
PPAR_AGENCIAS_BUSCAR	dbo	stored procedure
PPAR_AGENCIAS_BUSCAR_ENTRE	dbo	stored procedure
PPAR_AGENCIAS_CREAR	dbo	stored procedure
PPAR_AGENCIAS_ELIMINAR	dbo	stored procedure
PPAR_AGENCIAS_MOD_ESTADO	dbo	stored procedure
PPAR_AGENCIAS_MODIFICAR	dbo	stored procedure
PPAR_AGENCIAS_TRAER	dbo	stored procedure
PPAR_AREAS_BUSCAR	dbo	stored procedure
PPAR_AREAS_BUSCAR_ENTRE	dbo	stored procedure
PPAR_AREAS_CREAR	dbo	stored procedure
PPAR_AREAS_ELIMINAR	dbo	stored procedure
PPAR_AREAS_MOD_ESTADO	dbo	stored procedure
PPAR_AREAS_MODIFICAR	dbo	stored procedure
PPAR_AREAS_TRAER	dbo	stored procedure
PPAR_CIUDADES_BUSCAR	dbo	stored procedure
PPAR_CIUDADES_BUSCAR_ENTRE	dbo	stored procedure
PPAR_CIUDADES_CREAR	dbo	stored procedure
PPAR_CIUDADES_ELIMINAR	dbo	stored procedure
PPAR_CIUDADES_MOD_ESTADO	dbo	stored procedure
PPAR_CIUDADES_MODIFICAR	dbo	stored procedure
PPAR_CIUDADES_TRAER	dbo	stored procedure
PPAR_COMUNAS_BUSCAR	dbo	stored procedure
PPAR_COMUNAS_BUSCAR_ENTRE	dbo	stored procedure
PPAR_COMUNAS_CREAR	dbo	stored procedure
PPAR_COMUNAS_ELIMINAR	dbo	stored procedure
PPAR_COMUNAS_MOD_ESTADO	dbo	stored procedure
PPAR_COMUNAS_MODIFICAR	dbo	stored procedure
PPAR_COMUNAS_TRAER	dbo	stored procedure
PPAR_DATOS_CLAVE_BUSCAR	dbo	stored procedure
PPAR_DATOS_CLAVE_BUSCAR_ENTRE	dbo	stored procedure
PPAR_DATOS_CLAVE_CREAR	dbo	stored procedure
PPAR_DATOS_CLAVE_ELIMINAR	dbo	stored procedure
PPAR_DATOS_CLAVE_MOD_ESTADO	dbo	stored procedure
PPAR_DATOS_CLAVE_MODIFICAR	dbo	stored procedure
PPAR_DATOS_CLAVE_TRAER	dbo	stored procedure
PPAR_GENERAL_BUSCAR	dbo	stored procedure
PPAR_GENERAL_BUSCAR_ENTRE	dbo	stored procedure
PPAR_GENERAL_CREAR	dbo	stored procedure
PPAR_GENERAL_CREARCOLUMNAS	dbo	stored procedure
PPAR_GENERAL_EJECUTASENTENCIA	dbo	stored procedure
PPAR_GENERAL_MOD_ESTADO	dbo	stored procedure
PPAR_GENERAL_MODIFICAR	dbo	stored procedure
PPAR_GENERAL_obtener_valor_cuotas_fondos	dbo	stored procedure
PPAR_GENERAL_TRAER	dbo	stored procedure
PPAR_GENERAL_TRAERCOLUMNAS	dbo	stored procedure
PPAR_GENERAL_TRAERCONSTRAINTS	dbo	stored procedure
PPAR_GENERAL_TRAERDEFINICION	dbo	stored procedure
PPAR_GENERAL_TRAERDEPENDENCIAS	dbo	stored procedure
PPAR_TIPOS_CARGOS_BUSCAR	dbo	stored procedure
PPAR_TIPOS_CARGOS_BUSCAR_ENTRE	dbo	stored procedure
PPAR_TIPOS_CARGOS_CREAR	dbo	stored procedure
