
SQL*Plus: Release 11.2.0.3.0 Production on Mon Aug 3 16:47:43 2015

Copyright (c) 1982, 2011, Oracle.  All rights reserved.


Connected to:
Oracle Database 10g Release 10.2.0.5.0 - 64bit Production

SQL> SQL> 
OBJECT_NAME		       PROCEDURE_NAME		      OBJECT_TYPE	  OWNER
ACTUALIZA_PRECIOS_HISTORICOS_B ACTUALIZA_PLPERCOTIZ_ANU9      PACKAGE		  ADMPLAN
ACTUALIZA_PRECIOS_HISTORICOS_B ACTUALIZA_PRECIOS_2009_DE_2007 PACKAGE		  ADMPLAN
ACTUALIZA_PRECIOS_HISTORICOS_B ACTUALIZA_PRECIOS_ADE_ALTER    PACKAGE		  ADMPLAN
PSIL42_INFORMEMED	       ACTUALIZA_RESULTADO_INFORMEMED PACKAGE		  PSIL42
PSIL42_PERITAJE 	       ACTUALIZA_RESULTADO_PERITAJE   PACKAGE		  PSIL42
PCK_CARTA_ANEXO2	       ACTUALIZA_TIPO_TRABAJADOR      PACKAGE		  ADMCOTIZ
PROCESO_ADECUACION_PLANUF      ACTUAL_VALDESC_REL_XPROC_FUN   PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACTUAL_VALDESC_REL_XPROC_FUN   PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACTUAL_VALDESC_REL_XPROC_FUN   PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACTUAL_VALDESC_REL_XPROC_FUN   PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCOTIZANTE  ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
REPROCESO_DOS		       ACT_ADECUAR_EN_PL_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_ADECUAR_PL_PER_COTIZ_ULT   PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_ADECUAR_PL_PER_COTIZ_ULT   PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACT_ADECUAR_PL_PER_COTIZ_ULT   PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACT_ADECUAR_PL_PER_COTIZ_ULT   PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUNES_MASIVOS	       ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVOS_ROLA       ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVO_2427_RAYPBT ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVO_CONT_UF     ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVOS_NC24       ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVOS_JL	       ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVOS_ROLA_E     ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACT_CARGAS_MASIVOS_GES	      PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_CONTRATOS_DESDE_PER_COTIZ  PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACT_CONTRATOS_DESDE_PER_COTIZ  PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_CONTRATOS_DESDE_PER_COTIZ  PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACT_CONTRATOS_DESDE_PER_COTIZ  PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_CONTRATOS_DIC_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION_XCONTRATO   ACT_CONTRATOS_DIC_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADEC_XCONTRATO_BAK     ACT_CONTRATOS_DIC_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_CONTRATOS_DIC_PER_COTIZ    PACKAGE		  ADMPLAN
PROCESO_FUN_2		       ACT_EMPLEADOR		      PACKAGE		  ADMPLAN
PROCESO_FUN_4		       ACT_EMPLEADOR		      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVOS_NC24       ACT_EMPLEADORES		      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVO_2427_RAYPBT ACT_EMPLEADORES		      PACKAGE		  ADMPLAN
PROCESO_FUN_MASIVO_CONT_UF     ACT_EMPLEADORES		      PACKAGE		  ADMPLAN
REPROCESO_DOS		       ACT_EMPLEADORES_REPRODOS       PACKAGE		  ADMPLAN
PROCESO_ADECUACION_PLANUF      ACT_EMPLEADOR_DESDE_CONTRATOS  PACKAGE		  ADMPLAN
PROCESO_ADECUACION	       ACT_EMPLEADOR_DESDE_CONTRATOS  PACKAGE		  ADMPLAN
